Episode,Maze_ID,Maze_Size,Steps,Total_Reward,Success,Loss
504,train_9x9_0380,9,177,-2.9,1,1.6314
505,train_9x9_0296,9,500,-12.7,0,-0.3219
506,train_9x9_0370,9,500,-14.16,0,-0.5111
507,train_9x9_0229,9,290,-5.73,1,0.9676
508,train_9x9_0394,9,220,-3.77,1,1.3739
509,train_9x9_0330,9,500,-14.16,0,-0.5931
510,train_9x9_0089,9,500,-13.25,0,-0.4553
511,train_9x9_0370,9,500,-13.97,0,-0.5802
512,train_9x9_0219,9,500,-13.49,0,-0.5096
513,train_9x9_0181,9,181,-3.48,1,1.2285
514,train_9x9_0199,9,500,-14.56,0,-0.5807
515,train_9x9_0249,9,267,-5.53,1,0.6952
516,train_9x9_0389,9,451,-10.62,1,-0.0342
517,train_9x9_0389,9,500,-13.33,0,-0.4727
518,train_9x9_0178,9,450,-10.75,1,0.1413
519,train_9x9_0487,9,500,-13.41,0,-0.365
520,train_9x9_0026,9,500,-12.76,0,-0.371
521,train_9x9_0042,9,33,1.17,1,5.0918
522,train_9x9_0386,9,408,-9.13,1,0.4883
523,train_9x9_0401,9,500,-13.57,0,-0.5009
524,train_9x9_0199,9,500,-14.88,0,-0.462
525,train_9x9_0172,9,275,-5.67,1,0.8473
526,train_9x9_0256,9,92,0.04,1,4.2559
527,train_9x9_0446,9,252,-5.82,1,0.8995
528,train_9x9_0444,9,500,-12.92,0,-0.3925
529,train_9x9_0266,9,500,-12.85,0,-0.3489
530,train_9x9_0358,9,500,-14.06,0,-0.4553
531,train_9x9_0221,9,16,1.59,1,5.3306
532,train_9x9_0231,9,7,1.79,1,4.4731
533,train_9x9_0167,9,500,-13.23,0,-0.3598
534,train_9x9_0249,9,303,-6.43,1,0.6479
535,train_9x9_0255,9,500,-14.08,0,-0.4728
536,train_9x9_0106,9,108,-0.41,1,3.3246
537,train_9x9_0347,9,100,-0.74,1,3.2672
538,train_9x9_0295,9,179,-3.16,1,2.0982
539,train_9x9_0198,9,500,-14.01,0,-0.5552
540,train_9x9_0092,9,152,-2.6,1,1.3507
541,train_9x9_0210,9,500,-13.73,0,-0.5936
542,train_9x9_0184,9,273,-5.83,1,0.826
543,train_9x9_0467,9,174,-2.52,1,1.6944
544,train_9x9_0136,9,500,-13.81,0,-0.6387
545,train_9x9_0127,9,500,-14.41,0,-0.6495
546,train_9x9_0175,9,315,-6.62,1,0.1692
547,train_9x9_0341,9,119,-0.54,1,2.9243
548,train_9x9_0072,9,500,-13.89,0,-0.644
549,train_9x9_0008,9,500,-13.13,0,-0.6333
550,train_9x9_0293,9,73,-0.35,1,3.021
551,train_9x9_0444,9,500,-13.19,0,-0.6355
552,train_9x9_0087,9,500,-12.95,0,-0.6119
553,train_9x9_0085,9,500,-14.83,0,-0.6613
554,train_9x9_0170,9,500,-14.21,0,-0.6336
555,train_9x9_0127,9,500,-14.12,0,-0.6624
556,train_9x9_0180,9,500,-14.8,0,-0.619
557,train_9x9_0222,9,338,-7.31,1,0.3897
558,train_9x9_0354,9,500,-14.3,0,-0.5731
559,train_9x9_0307,9,500,-14.16,0,-0.5425
560,train_9x9_0439,9,500,-13.94,0,-0.5234
561,train_9x9_0082,9,268,-4.84,1,1.2267
562,train_9x9_0162,9,500,-14.19,0,-0.4439
563,train_9x9_0399,9,500,-14.66,0,-0.427
564,train_9x9_0340,9,500,-14.31,0,-0.3847
565,train_9x9_0104,9,111,-0.91,1,3.058
566,train_9x9_0074,9,500,-13.63,0,-0.3343
567,train_9x9_0241,9,101,-0.43,1,3.6034
568,train_9x9_0040,9,500,-14.2,0,-0.297
569,train_9x9_0020,9,500,-14.53,0,-0.2768
570,train_9x9_0212,9,425,-10.2,1,0.5309
571,train_9x9_0455,9,500,-13.6,0,-0.1675
572,train_9x9_0451,9,204,-3.13,1,2.5054
573,train_9x9_0312,9,500,-14.41,0,-0.279
574,train_9x9_0020,9,237,-4.39,1,2.0041
575,train_9x9_0349,9,500,-14.09,0,-0.2861
576,train_9x9_0355,9,242,-4.51,1,1.8298
577,train_9x9_0028,9,333,-6.78,1,1.4176
578,train_9x9_0354,9,500,-14.14,0,-0.2993
579,train_9x9_0439,9,500,-13.94,0,-0.3314
580,train_9x9_0053,9,500,-14.1,0,-0.3056
581,train_9x9_0384,9,500,-13.52,0,-0.2759
582,train_9x9_0075,9,500,-13.85,0,-0.2126
583,train_9x9_0449,9,67,-0.02,1,3.7208
584,train_9x9_0351,9,500,-13.7,0,-0.2885
585,train_9x9_0307,9,500,-13.96,0,-0.2865
586,train_9x9_0419,9,395,-8.63,1,0.9438
587,train_9x9_0276,9,109,-1.01,1,3.7368
588,train_9x9_0083,9,500,-14.38,0,-0.2864
589,train_9x9_0386,9,432,-9.58,1,0.477
590,train_9x9_0330,9,281,-5.82,1,1.6497
591,train_9x9_0118,9,51,0.82,1,5.7655
592,train_9x9_0201,9,500,-13.42,0,-0.2036
593,train_9x9_0337,9,500,-13.89,0,-0.408
594,train_9x9_0001,9,500,-12.74,0,-0.2743
595,train_9x9_0009,9,500,-14.19,0,-0.4314
596,train_9x9_0206,9,500,-13.01,0,-0.4144
597,train_9x9_0492,9,258,-5.48,1,1.0407
598,train_9x9_0080,9,500,-13.89,0,-0.4491
599,train_9x9_0268,9,500,-13.98,0,-0.4576
600,train_9x9_0432,9,500,-13.71,0,-0.4203
601,train_9x9_0469,9,500,-14.23,0,-0.45
602,train_9x9_0312,9,427,-9.75,1,0.3994
603,train_9x9_0103,9,500,-14.57,0,-0.4019
604,train_9x9_0125,9,346,-7.66,1,0.9397
605,train_9x9_0230,9,302,-6.08,1,0.9407
606,train_9x9_0236,9,284,-5.87,1,0.8625
607,train_9x9_0300,9,228,-5.0,1,1.2445
608,train_9x9_0410,9,437,-10.32,1,0.611
609,train_9x9_0321,9,162,-2.47,1,2.8688
610,train_9x9_0252,9,443,-10.34,1,0.4402
611,train_9x9_0440,9,321,-6.8,1,0.8467
612,train_9x9_0194,9,344,-7.89,1,0.5388
613,train_9x9_0121,9,500,-14.21,0,-0.4344
614,train_9x9_0082,9,243,-4.03,1,1.2622
615,train_9x9_0096,9,177,-3.1,1,2.1369
616,train_9x9_0440,9,153,-1.96,1,2.2495
617,train_9x9_0225,9,369,-7.94,1,0.7672
618,train_9x9_0335,9,500,-14.85,0,-0.5033
619,train_9x9_0333,9,305,-6.33,1,0.7133
620,train_9x9_0496,9,271,-5.24,1,0.8344
621,train_9x9_0304,9,500,-13.63,0,-0.5632
622,train_9x9_0275,9,500,-14.36,0,-0.5534
623,train_9x9_0141,9,19,1.47,1,5.2163
624,train_9x9_0313,9,500,-13.96,0,-0.5557
625,train_9x9_0292,9,500,-13.69,0,-0.5564
626,train_9x9_0127,9,370,-8.05,1,0.4652
627,train_9x9_0284,9,500,-13.13,0,-0.5174
628,train_9x9_0459,9,141,-1.44,1,2.1161
629,train_9x9_0021,9,500,-14.0,0,-0.5493
630,train_9x9_0459,9,500,-13.12,0,-0.557
631,train_9x9_0106,9,500,-13.01,0,-0.4105
632,train_9x9_0484,9,91,-0.09,1,3.4606
633,train_9x9_0325,9,500,-14.27,0,-0.5511
634,train_9x9_0058,9,500,-13.4,0,-0.5548
635,train_9x9_0103,9,500,-14.17,0,-0.5786
636,train_9x9_0217,9,499,-11.62,1,0.2282
637,train_9x9_0186,9,27,1.36,1,5.9059
638,train_9x9_0280,9,40,1.2,1,3.9475
639,train_9x9_0343,9,464,-11.09,1,-0.0087
640,train_9x9_0340,9,500,-14.31,0,-0.5566
641,train_9x9_0272,9,500,-14.13,0,-0.539
642,train_9x9_0397,9,500,-14.38,0,-0.5471
643,train_9x9_0041,9,341,-6.95,1,0.5997
644,train_9x9_0013,9,500,-13.28,0,-0.5065
645,train_9x9_0011,9,500,-14.29,0,-0.5033
646,train_9x9_0005,9,500,-13.8,0,-0.5094
647,train_9x9_0202,9,500,-13.66,0,-0.2329
648,train_9x9_0054,9,335,-7.06,1,1.0233
649,train_9x9_0486,9,379,-8.12,1,0.8242
650,train_9x9_0406,9,424,-9.73,1,0.468
651,train_9x9_0286,9,500,-13.84,0,-0.2586
652,train_9x9_0368,9,500,-13.9,0,-0.4079
653,train_9x9_0432,9,500,-13.82,0,-0.3939
654,train_9x9_0307,9,500,-14.0,0,-0.3448
655,train_9x9_0153,9,404,-10.16,1,0.6953
656,train_9x9_0357,9,349,-8.64,1,0.6265
657,train_9x9_0287,9,187,-3.44,1,2.7414
658,train_9x9_0354,9,500,-12.77,0,-0.03
659,train_9x9_0299,9,129,-1.1,1,4.1777
660,train_9x9_0070,9,130,-2.03,1,2.8819
661,train_9x9_0128,9,500,-14.25,0,-0.3329
662,train_9x9_0363,9,220,-4.43,1,1.3307
663,train_9x9_0208,9,500,-14.11,0,-0.3655
664,train_9x9_0187,9,500,-13.77,0,-0.3906
665,train_9x9_0426,9,500,-13.15,0,-0.2454
666,train_9x9_0116,9,100,-0.53,1,3.4084
667,train_9x9_0358,9,500,-13.02,0,-0.2166
668,train_9x9_0426,9,500,-14.76,0,-0.4244
669,train_9x9_0145,9,500,-14.55,0,-0.4176
670,train_9x9_0473,9,500,-14.0,0,-0.4311
671,train_9x9_0036,9,500,-13.76,0,-0.3906
672,train_9x9_0461,9,437,-9.5,1,0.4273
673,train_9x9_0250,9,500,-14.61,0,-0.4175
674,train_9x9_0004,9,339,-7.18,1,0.9401
675,train_9x9_0387,9,334,-6.89,1,1.1495
676,train_9x9_0464,9,500,-14.1,0,-0.3739
677,train_9x9_0127,9,500,-14.18,0,-0.3728
678,train_9x9_0278,9,500,-13.77,0,-0.1861
679,train_9x9_0161,9,500,-14.28,0,-0.3694
680,train_9x9_0363,9,228,-4.47,1,1.3483
681,train_9x9_0438,9,500,-13.35,0,-0.0691
682,train_9x9_0273,9,355,-7.84,1,1.1089
683,train_9x9_0429,9,500,-14.0,0,-0.2119
684,train_9x9_0250,9,500,-14.96,0,-0.2717
685,train_9x9_0091,9,344,-7.77,1,0.9893
686,train_9x9_0385,9,30,1.25,1,6.83
687,train_9x9_0324,9,413,-9.76,1,0.5407
688,train_9x9_0135,9,500,-13.84,0,-0.3031
689,train_9x9_0027,9,212,-3.38,1,2.3916
690,train_9x9_0032,9,139,-1.54,1,3.1627
691,train_9x9_0265,9,134,-1.39,1,3.5781
692,train_9x9_0445,9,500,-13.17,0,-0.1861
693,train_9x9_0202,9,500,-13.39,0,-0.3778
694,train_9x9_0199,9,414,-9.76,1,0.2217
695,train_9x9_0349,9,500,-14.03,0,-0.4768
696,train_9x9_0498,9,129,-1.53,1,3.2117
697,train_9x9_0356,9,500,-13.46,0,-0.2147
698,train_9x9_0279,9,302,-6.56,1,1.1559
699,train_9x9_0115,9,240,-4.65,1,1.1263
700,train_9x9_0404,9,500,-14.06,0,-0.5654
701,train_9x9_0469,9,71,0.26,1,3.8889
702,train_9x9_0270,9,319,-6.55,1,0.8064
703,train_9x9_0410,9,500,-13.99,0,-0.6234
704,train_9x9_0240,9,500,-14.36,0,-0.5796
705,train_9x9_0152,9,500,-12.85,0,-0.3876
706,train_9x9_0468,9,107,-0.36,1,3.2796
707,train_9x9_0008,9,500,-13.33,0,-0.6057
708,train_9x9_0044,9,500,-12.99,0,-0.5622
709,train_9x9_0114,9,500,-12.84,0,-0.587
710,train_9x9_0470,9,500,-13.12,0,-0.5126
711,train_9x9_0402,9,500,-13.89,0,-0.6348
712,train_9x9_0094,9,500,-12.85,0,-0.3535
713,train_9x9_0050,9,500,-13.0,0,-0.4816
714,train_9x9_0103,9,500,-13.43,0,-0.3324
715,train_9x9_0393,9,500,-13.99,0,-0.5295
716,train_9x9_0037,9,60,0.85,1,3.892
717,train_9x9_0091,9,122,-1.0,1,2.7419
718,train_9x9_0091,9,171,-2.37,1,2.1807
719,train_9x9_0351,9,500,-13.74,0,-0.5576
720,train_9x9_0214,9,139,-1.4,1,2.5847
721,train_9x9_0091,9,72,0.39,1,3.8557
722,train_9x9_0054,9,500,-14.38,0,-0.5524
723,train_9x9_0300,9,125,-1.49,1,1.9583
724,train_9x9_0260,9,500,-13.83,0,-0.6093
725,train_9x9_0271,9,500,-15.16,0,-0.5435
726,train_9x9_0041,9,500,-14.21,0,-0.6078
727,train_9x9_0354,9,500,-14.01,0,-0.5449
728,train_9x9_0498,9,450,-11.5,1,0.2192
729,train_9x9_0251,9,500,-14.18,0,-0.5837
730,train_9x9_0457,9,500,-14.22,0,-0.5892
731,train_9x9_0213,9,208,-3.49,1,1.1163
732,train_9x9_0247,9,112,-0.78,1,2.8042
733,train_9x9_0459,9,88,-0.29,1,2.7929
734,train_9x9_0171,9,385,-9.39,1,0.1146
735,train_9x9_0143,9,428,-10.76,1,0.1421
736,train_9x9_0461,9,444,-10.41,1,0.1923
737,train_9x9_0231,9,82,-0.12,1,3.0061
738,train_9x9_0180,9,500,-14.47,0,-0.5756
739,train_9x9_0496,9,500,-14.18,0,-0.5742
740,train_9x9_0440,9,500,-13.8,0,-0.603
741,train_9x9_0263,9,208,-3.53,1,1.1362
742,train_9x9_0246,9,500,-13.67,0,-0.5492
743,train_9x9_0478,9,255,-4.62,1,1.504
744,train_9x9_0375,9,170,-2.4,1,1.9991
745,train_9x9_0461,9,403,-9.15,1,0.5816
746,train_9x9_0484,9,500,-13.99,0,-0.5324
747,train_9x9_0078,9,103,-0.82,1,3.4324
748,train_9x9_0221,9,132,-1.96,1,2.4508
749,train_9x9_0244,9,500,-14.74,0,-0.5063
750,train_9x9_0394,9,260,-5.45,1,0.6778
751,train_9x9_0212,9,467,-10.39,1,0.1077
752,train_9x9_0363,9,500,-13.51,0,-0.6061
753,train_9x9_0189,9,139,-1.58,1,1.8275
754,train_9x9_0221,9,500,-14.27,0,-0.5661
755,train_9x9_0339,9,500,-13.48,0,-0.6025
756,train_9x9_0162,9,350,-7.28,1,0.6116
757,train_9x9_0378,9,206,-3.64,1,1.6373
758,train_9x9_0169,9,500,-14.08,0,-0.6225
759,train_9x9_0247,9,122,-1.23,1,2.942
760,train_9x9_0446,9,500,-14.16,0,-0.5882
761,train_9x9_0256,9,500,-13.64,0,-0.5901
762,train_9x9_0300,9,33,0.83,1,3.9303
763,train_9x9_0190,9,88,-0.82,1,3.206
764,train_9x9_0324,9,500,-14.37,0,-0.6137
765,train_9x9_0072,9,500,-13.47,0,-0.4642
766,train_9x9_0089,9,500,-14.24,0,-0.6433
767,train_9x9_0134,9,500,-14.02,0,-0.6251
768,train_9x9_0473,9,500,-13.15,0,-0.5934
769,train_9x9_0176,9,500,-13.91,0,-0.5626
770,train_9x9_0131,9,500,-13.73,0,-0.4578
771,train_9x9_0478,9,500,-12.2,1,0.283
772,train_9x9_0048,9,59,0.07,1,3.8639
773,train_9x9_0335,9,174,-3.04,1,1.9779
774,train_9x9_0022,9,500,-13.33,0,-0.4653
775,train_9x9_0115,9,500,-14.35,0,-0.4969
776,train_9x9_0150,9,500,-13.45,0,-0.2652
777,train_9x9_0422,9,500,-12.6,0,-0.3705
778,train_9x9_0482,9,500,-13.69,0,-0.4377
779,train_9x9_0489,9,500,-13.85,0,-0.4378
780,train_9x9_0364,9,416,-9.4,1,0.2218
781,train_9x9_0414,9,500,-14.15,0,-0.4793
782,train_9x9_0299,9,405,-9.01,1,0.4613
783,train_9x9_0319,9,500,-13.03,0,-0.2018
784,train_9x9_0291,9,500,-13.19,0,-0.0903
785,train_9x9_0418,9,500,-13.35,0,-0.3065
786,train_9x9_0304,9,500,-13.54,0,-0.2154
787,train_9x9_0230,9,136,-1.08,1,4.399
788,train_9x9_0445,9,500,-14.38,0,-0.2026
789,train_9x9_0403,9,500,-13.87,0,-0.2587
790,train_9x9_0035,9,500,-14.66,0,-0.3477
791,train_9x9_0016,9,500,-14.64,0,-0.2686
792,train_9x9_0461,9,500,-12.57,0,-0.0073
793,train_9x9_0479,9,260,-5.1,1,1.5141
794,train_9x9_0163,9,228,-4.65,1,1.8308
795,train_9x9_0111,9,238,-4.37,1,2.2219
796,train_9x9_0213,9,500,-13.06,0,0.0122
797,train_9x9_0041,9,308,-6.33,1,1.5235
798,train_9x9_0363,9,500,-13.41,0,-0.2316
799,train_9x9_0231,9,16,1.52,1,5.272
800,train_9x9_0434,9,500,-14.09,0,-0.2555
801,train_9x9_0159,9,500,-14.14,0,-0.2604
802,train_9x9_0493,9,500,-13.84,0,-0.2695
803,train_9x9_0348,9,233,-4.47,1,2.3509
804,train_9x9_0260,9,500,-13.93,0,-0.2942
805,train_9x9_0035,9,500,-13.66,0,-0.1395
806,train_9x9_0382,9,500,-12.98,0,-0.1546
807,train_9x9_0452,9,129,-1.1,1,3.6502
808,train_9x9_0131,9,500,-13.82,0,-0.3443
809,train_9x9_0328,9,500,-13.27,0,-0.3663
810,train_9x9_0331,9,500,-12.83,0,-0.194
811,train_9x9_0288,9,500,-14.23,0,-0.4098
812,train_9x9_0386,9,500,-12.73,0,-0.2828
813,train_9x9_0064,9,500,-13.98,0,-0.3827
814,train_9x9_0047,9,500,-12.95,0,-0.0895
815,train_9x9_0022,9,500,-12.74,0,-0.2538
816,train_9x9_0298,9,222,-3.64,1,2.0292
817,train_9x9_0499,9,500,-13.98,0,-0.1041
818,train_9x9_0325,9,434,-10.88,1,0.7769
819,train_9x9_0227,9,247,-4.88,1,1.3657
820,train_9x9_0338,9,119,-1.21,1,2.9128
821,train_9x9_0007,9,500,-12.59,0,-0.1278
822,train_9x9_0046,9,500,-12.74,0,-0.1534
823,train_9x9_0451,9,500,-13.03,0,-0.2204
824,train_9x9_0451,9,500,-13.29,0,-0.3158
825,train_9x9_0358,9,500,-14.08,0,-0.3531
826,train_9x9_0434,9,500,-13.76,0,-0.3726
827,train_9x9_0144,9,500,-13.05,0,-0.3453
828,train_9x9_0268,9,425,-9.41,1,0.4813
829,train_9x9_0405,9,500,-12.88,0,-0.0651
830,train_9x9_0125,9,500,-14.27,0,-0.3214
831,train_9x9_0352,9,381,-8.7,1,0.8407
832,train_9x9_0424,9,500,-13.88,0,-0.2679
833,train_9x9_0058,9,190,-2.91,1,2.6776
834,train_9x9_0465,9,500,-13.54,0,-0.2941
835,train_9x9_0022,9,500,-13.0,0,-0.1169
836,train_9x9_0233,9,79,-0.32,1,3.9766
837,train_9x9_0132,9,130,-2.02,1,3.7628
838,train_9x9_0199,9,403,-9.89,1,0.6477
839,train_9x9_0036,9,500,-14.25,0,-0.337
840,train_9x9_0124,9,500,-12.46,0,-0.0572
841,train_9x9_0336,9,117,-0.77,1,4.3062
842,train_9x9_0361,9,500,-13.12,0,-0.3382
843,train_9x9_0480,9,47,0.73,1,5.0399
844,train_9x9_0224,9,210,-3.26,1,2.1648
845,train_9x9_0199,9,290,-6.1,1,0.6892
846,train_9x9_0226,9,148,-1.42,1,3.1733
847,train_9x9_0044,9,204,-3.46,1,1.2309
848,train_9x9_0122,9,500,-14.14,0,-0.5704
849,train_9x9_0378,9,500,-14.48,0,-0.6081
850,train_9x9_0395,9,500,-14.59,0,-0.6093
851,train_9x9_0130,9,249,-4.58,1,0.6436
852,train_9x9_0038,9,368,-8.4,1,0.2836
853,train_9x9_0299,9,310,-6.56,1,0.4967
854,train_9x9_0041,9,500,-12.97,0,-0.5639
855,train_9x9_0159,9,448,-10.5,1,-0.2447
856,train_9x9_0345,9,500,-13.3,0,-0.513
857,train_9x9_0288,9,500,-13.55,0,-0.6275
858,train_9x9_0418,9,500,-13.4,0,-0.6371
859,train_9x9_0174,9,500,-14.17,0,-0.6362
860,train_9x9_0490,9,62,0.15,1,4.0512
861,train_9x9_0232,9,95,-0.28,1,3.447
862,train_9x9_0336,9,498,-11.43,1,-0.1746
863,train_9x9_0301,9,500,-13.09,0,-0.5568
864,train_9x9_0373,9,500,-13.08,0,-0.5632
865,train_9x9_0078,9,23,0.91,1,4.5488
866,train_9x9_0306,9,500,-14.65,0,-0.6449
867,train_9x9_0478,9,282,-5.05,1,0.8175
868,train_9x9_0396,9,500,-13.15,0,-0.5863
869,train_9x9_0428,9,40,0.97,1,4.162
870,train_9x9_0440,9,500,-13.85,0,-0.6017
871,train_9x9_0301,9,247,-4.54,1,0.8197
872,train_9x9_0488,9,92,-0.86,1,4.0047
873,train_9x9_0008,9,500,-13.25,0,-0.6068
874,train_9x9_0167,9,297,-5.95,1,0.4265
875,train_9x9_0011,9,500,-13.59,0,-0.5551
876,train_9x9_0039,9,132,-1.07,1,2.3658
877,train_9x9_0264,9,43,1.17,1,3.304
878,train_9x9_0445,9,298,-6.19,1,0.4473
879,train_9x9_0327,9,235,-4.36,1,1.1416
880,train_9x9_0277,9,428,-9.49,1,-0.1172
881,train_9x9_0473,9,500,-13.26,0,-0.6003
882,train_9x9_0215,9,500,-13.34,0,-0.4776
883,train_9x9_0150,9,335,-7.08,1,0.3711
884,train_9x9_0422,9,500,-13.62,0,-0.6967
885,train_9x9_0073,9,260,-4.88,1,0.7557
886,train_9x9_0391,9,232,-4.36,1,0.7706
887,train_9x9_0493,9,363,-7.38,1,0.2061
888,train_9x9_0165,9,500,-14.13,0,-0.679
889,train_9x9_0399,9,500,-12.9,0,-0.6703
890,train_9x9_0404,9,500,-13.1,0,-0.6042
891,train_9x9_0148,9,78,0.06,1,2.8951
892,train_9x9_0215,9,500,-12.89,0,-0.5699
893,train_9x9_0029,9,200,-3.16,1,0.9982
894,train_9x9_0234,9,500,-14.0,0,-0.6142
895,train_9x9_0001,9,412,-9.12,1,0.1656
896,train_9x9_0246,9,332,-7.44,1,0.1835
897,train_9x9_0184,9,500,-13.97,0,-0.5971
898,train_9x9_0202,9,329,-7.16,1,0.5822
899,train_9x9_0108,9,500,-12.83,0,-0.5162
900,train_9x9_0188,9,500,-14.08,0,-0.5196
901,train_9x9_0370,9,500,-14.6,0,-0.5249
902,train_9x9_0309,9,77,0.59,1,3.364
903,train_9x9_0224,9,386,-8.67,1,0.7025
904,train_9x9_0278,9,500,-13.78,0,-0.2683
905,train_9x9_0460,9,191,-3.7,1,2.1534
906,train_9x9_0160,9,500,-12.9,0,-0.3688
907,train_9x9_0342,9,500,-13.01,0,-0.4851
908,train_9x9_0491,9,62,0.97,1,4.7412
909,train_9x9_0043,9,205,-3.64,1,1.8676
910,train_9x9_0327,9,500,-13.12,0,-0.2403
911,train_9x9_0489,9,232,-3.76,1,1.5448
912,train_9x9_0359,9,500,-14.11,0,-0.4762
913,train_9x9_0182,9,500,-13.75,0,-0.3914
914,train_9x9_0007,9,317,-6.26,1,0.7804
915,train_9x9_0392,9,113,-0.7,1,2.9502
916,train_9x9_0368,9,500,-14.34,0,-0.5208
917,train_9x9_0004,9,476,-11.43,1,-0.0458
918,train_9x9_0375,9,500,-12.88,0,-0.367
919,train_9x9_0318,9,226,-4.49,1,1.4591
920,train_9x9_0403,9,322,-6.28,1,1.0694
921,train_9x9_0120,9,66,-0.51,1,4.2527
922,train_9x9_0117,9,500,-13.8,0,-0.5144
923,train_9x9_0353,9,310,-6.93,1,0.7911
924,train_9x9_0020,9,500,-13.35,0,-0.4512
925,train_9x9_0201,9,500,-14.85,0,-0.5589
926,train_9x9_0163,9,493,-12.3,1,-0.1168
927,train_9x9_0464,9,188,-2.54,1,2.3218
928,train_9x9_0437,9,247,-4.96,1,0.7066
929,train_9x9_0425,9,500,-13.68,0,-0.5705
930,train_9x9_0266,9,193,-2.68,1,1.2457
931,train_9x9_0108,9,500,-12.93,0,-0.5251
932,train_9x9_0467,9,300,-6.45,1,1.0256
933,train_9x9_0163,9,500,-13.94,0,-0.5459
934,train_9x9_0239,9,500,-13.8,0,-0.5628
935,train_9x9_0449,9,151,-2.24,1,2.203
936,train_9x9_0406,9,304,-6.05,1,0.591
937,train_9x9_0076,9,500,-14.11,0,-0.5415
938,train_9x9_0407,9,500,-14.18,0,-0.5327
939,train_9x9_0136,9,323,-7.27,1,0.2998
940,train_9x9_0412,9,500,-13.84,0,-0.5438
941,train_9x9_0434,9,500,-14.13,0,-0.4987
942,train_9x9_0390,9,466,-10.47,1,0.2241
943,train_9x9_0302,9,500,-14.84,0,-0.4853
944,train_9x9_0407,9,500,-14.28,0,-0.454
945,train_9x9_0341,9,500,-13.2,0,-0.3768
946,train_9x9_0010,9,500,-13.89,0,-0.421
947,train_9x9_0116,9,361,-8.9,1,0.7944
948,train_9x9_0418,9,500,-13.66,0,-0.2619
949,train_9x9_0353,9,487,-11.42,1,0.4798
950,train_9x9_0328,9,500,-13.52,0,-0.3166
951,train_9x9_0411,9,349,-7.78,1,0.7042
952,train_9x9_0259,9,500,-13.07,0,-0.1196
953,train_9x9_0321,9,25,1.45,1,7.9345
954,train_9x9_0302,9,500,-13.18,0,-0.1514
955,train_9x9_0110,9,287,-6.18,1,1.2284
956,train_9x9_0147,9,500,-14.21,0,-0.2619
957,train_9x9_0038,9,500,-12.9,0,-0.047
958,train_9x9_0353,9,454,-10.87,1,0.9488
959,train_9x9_0377,9,500,-14.8,0,-0.272
960,train_9x9_0334,9,500,-13.32,0,-0.1673
961,train_9x9_0378,9,406,-9.92,1,0.9661
962,train_9x9_0241,9,92,-0.8,1,3.6402
963,train_9x9_0001,9,500,-13.99,0,-0.2207
964,train_9x9_0278,9,500,-13.43,0,-0.0534
965,train_9x9_0355,9,409,-9.18,1,0.7434
966,train_9x9_0435,9,180,-3.08,1,2.0358
967,train_9x9_0330,9,500,-14.08,0,-0.2947
968,train_9x9_0140,9,328,-6.87,1,1.0191
969,train_9x9_0161,9,500,-13.35,0,-0.3429
970,train_9x9_0260,9,378,-8.95,1,0.5823
971,train_9x9_0115,9,500,-14.08,0,-0.2981
972,train_9x9_0114,9,500,-12.95,0,-0.1348
973,train_9x9_0223,9,500,-13.45,0,-0.1724
974,train_9x9_0292,9,62,0.55,1,5.2967
975,train_9x9_0253,9,84,0.09,1,3.6259
976,train_9x9_0140,9,500,-13.21,0,-0.3389
977,train_9x9_0336,9,310,-6.05,1,1.5145
978,train_9x9_0123,9,500,-13.74,0,-0.4361
979,train_9x9_0143,9,500,-14.37,0,-0.4605
980,train_9x9_0488,9,415,-10.34,1,0.3732
981,train_9x9_0444,9,500,-13.08,0,-0.3794
982,train_9x9_0383,9,485,-11.87,1,0.0263
983,train_9x9_0327,9,500,-14.44,0,-0.4779
984,train_9x9_0494,9,500,-13.99,0,-0.4282
985,train_9x9_0385,9,500,-14.44,0,-0.4444
986,train_9x9_0231,9,16,1.15,1,5.6702
987,train_9x9_0307,9,436,-10.5,1,0.3936
988,train_9x9_0297,9,217,-3.82,1,1.6327
989,train_9x9_0437,9,500,-14.23,0,-0.4308
990,train_9x9_0297,9,71,0.27,1,3.5426
991,train_9x9_0077,9,500,-13.68,0,-0.1905
992,train_9x9_0317,9,500,-13.64,0,-0.4583
993,train_9x9_0358,9,500,-14.23,0,-0.4557
994,train_9x9_0003,9,63,0.26,1,5.3592
995,train_9x9_0279,9,500,-14.02,0,-0.4193
996,train_9x9_0313,9,90,0.25,1,4.3459
997,train_9x9_0228,9,119,-1.08,1,2.8595
998,train_9x9_0108,9,500,-13.34,0,-0.4044
999,train_9x9_0002,9,500,-13.51,0,-0.5558
1000,train_9x9_0475,9,500,-13.82,0,-0.5437
1001,train_9x9_0269,9,337,-7.63,1,0.2658
1002,train_9x9_0497,9,500,-14.32,0,-0.5979
1003,train_9x9_0149,9,322,-6.55,1,0.7427
1004,train_9x9_0441,9,426,-9.44,1,0.1409
1005,train_9x9_0213,9,500,-13.19,0,-0.495
1006,train_9x9_0237,9,500,-13.84,0,-0.511
1007,train_9x9_0383,9,83,-0.18,1,4.2096
1008,train_9x9_0382,9,500,-14.02,0,-0.5289
1009,train_9x9_0395,9,500,-13.04,0,-0.4061
1010,train_9x9_0149,9,500,-13.86,0,-0.5
1011,train_9x9_0314,9,140,-1.7,1,2.8389
